block,style,default_uid,style_uid,word_index,word,phone_index,phone,default_start,default_end,style_start,style_end,default_duration,style_duration,log_duration_ratio,phone_class,default_relative_db,default_f0,default_asr_3408,default_internal_asr_3408,default_emotion_3408,default_internal_emotion_3408,default_intent_3408_last,default_internal_intent_3408_last,default_speaker_count_3408_last,default_internal_speaker_count_3408_last,default_emotion_3407,default_internal_emotion_3407,default_emotion_3409,default_internal_emotion_3409,style_relative_db,style_f0,style_asr_3408,style_internal_asr_3408,style_emotion_3408,style_internal_emotion_3408,style_intent_3408_last,style_internal_intent_3408_last,style_speaker_count_3408_last,style_internal_speaker_count_3408_last,style_emotion_3407,style_internal_emotion_3407,style_emotion_3409,style_internal_emotion_3409
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,ex03_default_00226,ex03_confused_00226,15,covington,3,IH0,3.74,3.79,5.88,5.94,0.04999999999999982,0.0600000000000005,0.18232155679396644,vowel,-3.1588928300032535,128.39492119091534,1,0,0,0,1,0,0,0,0,0,0,0,-0.05121666374667004,184.54228653501497,0,0,0,0,0,0,1,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,ex03_default_00226,ex03_confused_00226,15,covington,4,NG,3.79,3.86,5.94,6.0,0.06999999999999984,0.05999999999999961,-0.1541506798272625,sonorant,-5.099017880880935,112.81211627311923,1,1,1,1,0,0,0,0,1,0,1,1,-2.4394581516242555,119.53477057445467,1,0,1,0,1,0,0,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,ex03_default_00226,ex03_confused_00226,15,covington,5,T,3.86,3.92,6.0,6.07,0.06000000000000005,0.07000000000000028,0.1541506798272614,stop/affricate,-15.834402835280926,97.61532677179878,0,0,0,0,0,0,0,0,0,0,0,0,-16.022756966686877,97.29141396213501,1,0,1,0,1,0,1,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,ex03_default_00226,ex03_confused_00226,15,covington,6,AH0,3.92,4.04,6.07,6.11,0.1200000000000001,0.040000000000000036,-1.0986122886681098,vowel,-8.661601102199022,95.58831795455421,2,1,1,0,2,1,1,0,1,0,0,0,-6.453603580114332,119.4582916467136,0,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,ex03_default_00226,ex03_confused_00226,15,covington,7,N,4.04,4.2,6.11,6.35,0.16000000000000014,0.23999999999999932,0.40546510810816067,sonorant,-12.514009974227012,104.68268470789491,1,0,0,0,0,0,0,0,1,0,0,0,-18.166773145152106,116.32394228028224,2,2,0,0,1,1,0,0,1,1,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,0,it's,0,IH1,0.13,0.14,0.14,0.23,0.010000000000000009,0.09,2.1972245773362182,vowel,-52.070784743338834,,0,0,0,0,0,0,0,0,0,0,0,0,-3.2373768808121213,503.6110931295233,2,1,0,0,1,1,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,0,it's,1,T,0.14,0.17,0.23,0.27,0.03,0.04000000000000001,0.2876820724517812,stop/affricate,-29.272637171850352,,1,0,1,0,1,0,0,0,1,0,1,0,-3.1718145996970426,487.7277377522096,1,0,1,0,0,0,0,0,0,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,0,it's,2,S,0.17,0.2,0.27,0.32,0.03,0.04999999999999999,0.5108256237659905,fricative,-20.474796088881142,,1,0,0,0,0,0,0,0,0,0,0,0,-0.0965801994842992,561.7201850285219,1,0,0,0,1,0,0,0,1,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,1,gonna,0,G,0.2,0.28,0.32,0.42,0.08000000000000002,0.09999999999999998,0.2231435513142094,stop/affricate,-13.850705707584298,,1,0,1,0,1,0,1,0,1,0,1,0,-0.5936826419955148,,1,1,1,1,1,1,1,1,1,1,1,1
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,1,gonna,1,AA1,0.28,0.32,0.42,0.45,0.03999999999999998,0.030000000000000027,-0.28768207245177957,vowel,1.7672962860546173,171.29654496128148,1,0,0,0,0,0,0,0,0,0,0,0,-0.6772635035835782,,1,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,1,gonna,2,N,0.32,0.36,0.45,0.49,0.03999999999999998,0.03999999999999998,0.0,sonorant,0.16894788902431124,162.58581845191242,1,0,0,0,1,0,0,0,0,0,0,0,-6.161011244235398,,1,0,0,0,1,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,1,gonna,3,AH0,0.36,0.4,0.49,0.54,0.040000000000000036,0.050000000000000044,0.22314355131420976,vowel,2.5233046791274223,161.14550056311953,1,0,0,0,0,0,0,0,0,0,0,0,-6.0743279098650484,,1,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,2,be,0,B,0.4,0.46,0.54,0.61,0.06,0.06999999999999995,0.1541506798272576,stop/affricate,-6.925920460396578,147.43092653563707,1,0,1,0,1,0,0,0,1,0,1,0,-6.435351212633229,511.4413213960182,1,0,1,0,1,0,1,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,2,be,1,IY0,0.46,0.52,0.61,0.68,0.06,0.07000000000000006,0.15415067982725933,vowel,3.6990607027810247,154.1193837013827,1,0,0,0,0,0,1,0,0,0,0,0,0.8300539175274735,435.17879958943496,1,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,3,sunny,0,S,0.52,0.65,0.68,0.83,0.13,0.1499999999999999,0.14310084364067266,fricative,-4.719143650713585,140.15493440663673,1,0,1,0,1,0,0,0,1,0,1,0,8.920945862829537,388.65754529791803,1,0,1,0,2,0,0,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,3,sunny,1,AH1,0.65,0.76,0.83,0.94,0.10999999999999999,0.10999999999999999,0.0,vowel,3.0645004298349647,175.33746238199197,1,1,0,0,0,0,1,0,0,0,0,0,1.9483578992146975,,1,1,0,0,1,0,1,0,0,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,3,sunny,2,N,0.76,0.8,0.94,1.01,0.040000000000000036,0.07000000000000006,0.5596157879354227,sonorant,-1.5677863166400656,164.9081737071712,1,0,0,0,1,0,0,0,1,0,0,0,-9.513972809880457,,1,0,1,0,1,0,0,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,3,sunny,3,IY0,0.8,0.88,1.01,1.1,0.07999999999999996,0.09000000000000008,0.11778303565638483,vowel,-1.006683862745727,189.03448140503383,0,0,0,0,0,0,0,0,0,0,0,0,-6.913524035481018,,1,1,0,0,0,0,0,0,1,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,4,with,0,W,0.88,0.94,1.1,1.18,0.05999999999999994,0.07999999999999985,0.28768207245178,sonorant,0.10185192657163632,168.93618505617565,0,0,0,0,0,0,0,0,0,0,0,0,-7.061898487199416,387.2612578387444,0,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,4,with,1,IH0,0.94,0.99,1.18,1.25,0.050000000000000044,0.07000000000000006,0.3364722366212129,vowel,0.9285404557442609,161.92412749149116,1,0,0,0,0,0,1,0,0,0,0,0,-0.4098845769402749,544.9150897480258,2,1,1,0,1,0,1,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,4,with,2,TH,0.99,1.05,1.25,1.37,0.06000000000000005,0.1200000000000001,0.6931471805599453,fricative,-15.497510187650347,133.17296932420186,1,0,1,0,1,0,0,0,1,0,1,0,-5.396070600651182,573.9369108324425,0,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,5,temperatures,0,T,1.05,1.12,1.37,1.45,0.07000000000000006,0.07999999999999985,0.13353139262451985,stop/affricate,-15.072973921660125,,0,0,0,0,0,0,0,0,0,0,0,0,-0.12704127681356625,,1,1,1,1,1,1,1,1,1,1,1,1
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,5,temperatures,1,EH1,1.12,1.19,1.45,1.49,0.06999999999999984,0.040000000000000036,-0.5596157879354194,vowel,4.1487848305484345,171.29327347831492,2,0,1,0,1,0,1,0,1,0,1,0,2.0387219651409505,,1,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,5,temperatures,2,M,1.19,1.22,1.49,1.54,0.030000000000000027,0.050000000000000044,0.5108256237659907,sonorant,-5.141372066147626,170.27281342083134,0,0,0,0,0,0,0,0,0,0,0,0,-3.2910250377997103,,1,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,5,temperatures,3,P,1.22,1.25,1.54,1.58,0.030000000000000027,0.040000000000000036,0.28768207245178085,stop/affricate,-20.150522955641147,153.6754434893801,1,0,1,0,1,0,0,0,1,0,1,0,-4.948683455902269,363.9200590633566,0,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,5,temperatures,4,R,1.25,1.26,1.58,1.61,0.010000000000000009,0.030000000000000027,1.0986122886681098,sonorant,-27.2308603640826,,0,0,0,0,0,0,0,0,0,0,0,0,4.7378068620022304,506.47242372877355,1,0,1,0,1,0,0,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,5,temperatures,5,AH0,1.26,1.29,1.61,1.64,0.030000000000000027,0.029999999999999805,-7.438494264988577e-15,vowel,-19.960560577797143,,1,0,0,0,0,0,0,0,0,0,0,0,5.082086442091544,518.0121105708866,1,0,0,0,0,0,0,0,1,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,5,temperatures,6,CH,1.29,1.33,1.64,1.72,0.040000000000000036,0.08000000000000007,0.6931471805599453,stop/affricate,-22.23943670678121,,1,0,1,0,1,0,0,0,1,0,1,0,2.7776024051336474,277.09912172841285,1,0,2,0,2,0,1,0,1,0,2,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,5,temperatures,7,ER0,1.33,1.39,1.72,1.76,0.05999999999999983,0.040000000000000036,-0.4054651081081606,vowel,-0.6807787204752085,151.13527359524176,1,1,0,0,0,0,0,0,0,0,0,0,-3.8745468698924226,,1,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,5,temperatures,8,Z,1.39,1.44,1.76,1.83,0.050000000000000044,0.07000000000000006,0.3364722366212129,fricative,-5.225884814104729,140.0196101778603,1,0,0,0,1,0,0,0,1,0,1,0,2.3157335229438596,,1,0,1,0,1,0,0,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,6,going,0,G,1.44,1.52,1.83,1.91,0.08000000000000007,0.07999999999999985,-2.7755575615628953e-15,stop/affricate,-6.167691563236007,142.90863282054792,1,0,1,0,1,0,0,0,1,0,1,0,-2.5487172371946,,1,0,1,0,1,0,0,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,6,going,1,OW1,1.52,1.64,1.91,2.05,0.11999999999999988,0.1399999999999999,0.15415067982725855,vowel,1.5091252528208312,158.61763364145273,2,1,1,1,1,1,1,0,0,0,1,1,-0.9619640669897549,,1,1,1,1,2,1,1,0,1,1,1,1
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,6,going,2,IH0,1.64,1.67,2.05,2.11,0.030000000000000027,0.06000000000000005,0.6931471805599453,vowel,-2.3437526881004125,153.48887843945107,1,0,1,0,1,0,0,0,0,0,0,0,-2.6176397579503807,,2,0,1,0,0,0,1,0,1,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,6,going,3,NG,1.67,1.7,2.11,2.14,0.030000000000000027,0.03000000000000025,7.327471962526006e-15,sonorant,-3.049638099770972,147.05192579702694,0,0,0,0,0,0,0,0,0,0,0,0,-11.941621316519235,,0,0,1,0,1,0,0,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,8,sixty,0,S,1.84,1.95,2.33,2.46,0.10999999999999988,0.1299999999999999,0.16705408466316643,fricative,-11.920254326478304,118.40848371960533,1,0,1,0,1,0,0,0,1,0,1,0,3.3715621176288635,,1,0,1,0,1,0,0,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,8,sixty,1,IH1,1.95,2.01,2.46,2.51,0.05999999999999983,0.04999999999999982,-0.18232155679395537,vowel,-0.31137710640780514,194.19319205329396,1,0,0,0,0,0,1,0,0,0,0,0,-6.012943240962918,,1,0,0,0,0,0,1,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,8,sixty,2,K,2.01,2.07,2.51,2.58,0.06000000000000005,0.07000000000000028,0.1541506798272614,stop/affricate,-17.16206838632364,163.32391517900078,1,1,1,1,1,1,0,0,1,0,1,1,-7.283616575615107,,1,1,1,0,1,0,0,0,1,1,1,1
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,8,sixty,3,S,2.07,2.13,2.58,2.64,0.06000000000000005,0.06000000000000005,0.0,fricative,-9.988673678054607,,0,0,0,0,0,0,0,0,0,0,0,0,1.906377440586155,,0,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,8,sixty,4,T,2.13,2.19,2.64,2.76,0.06000000000000005,0.11999999999999966,0.6931471805599416,stop/affricate,-20.897828667981955,,1,1,1,1,1,1,1,0,1,1,1,1,-5.7104059908371365,,2,1,1,1,1,1,1,1,1,1,1,1
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,8,sixty,5,IY0,2.19,2.28,2.76,2.79,0.08999999999999986,0.03000000000000025,-1.0986122886680998,vowel,-2.705152510565687,173.41067656124477,2,0,1,1,1,0,0,0,1,0,1,0,-7.684799748714182,,0,0,1,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,9,eight,0,EY1,2.28,2.39,2.79,2.93,0.11000000000000032,0.14000000000000012,0.24116205681688613,vowel,0.06681760073246056,179.56248172983592,2,1,1,0,1,0,1,0,0,0,1,0,-4.52432411065873,,3,1,0,0,2,0,1,1,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,9,eight,1,T,2.39,2.46,2.93,2.99,0.06999999999999984,0.06000000000000005,-0.1541506798272551,stop/affricate,-19.322921157354862,181.7334415478204,0,0,0,0,0,0,0,0,1,0,0,0,-8.86527778953231,,0,0,1,0,0,0,0,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,12,eight,0,EY1,3.01,3.11,3.58,3.69,0.10000000000000009,0.10999999999999988,0.09531017980432292,vowel,1.1000915245548637,144.325939149777,2,1,1,0,2,1,0,0,1,0,1,0,-4.593243528293233,,2,1,0,0,2,0,1,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,12,eight,1,T,3.11,3.15,3.69,3.76,0.040000000000000036,0.06999999999999984,0.5596157879354196,stop/affricate,-15.166779405276076,135.86267830807043,0,0,0,0,0,0,0,0,0,0,0,0,-10.124389746742095,,1,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,13,today,0,T,3.15,3.19,3.76,3.82,0.040000000000000036,0.06000000000000005,0.4054651081081644,stop/affricate,-14.500783739414057,154.48403017712872,1,0,1,0,1,0,1,0,1,0,1,0,-2.5930833888521265,497.74452486817717,1,0,0,0,0,0,1,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,13,today,1,AH0,3.19,3.24,3.82,3.86,0.050000000000000266,0.040000000000000036,-0.22314355131421415,vowel,-0.9717451675565492,149.21953977218658,1,0,0,0,0,0,0,0,0,0,0,0,-3.441673989601668,,1,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,13,today,2,D,3.24,3.27,3.86,3.91,0.029999999999999805,0.050000000000000266,0.5108256237660026,stop/affricate,-7.0408913383710505,144.58775412842448,1,0,1,0,1,0,1,0,1,0,1,0,-4.201349455840471,591.9739093526306,1,0,1,0,1,0,1,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,13,today,3,EY1,3.27,3.41,3.91,4.05,0.14000000000000012,0.13999999999999968,-3.219646771412959e-15,vowel,0.30512987135121117,147.37227702967533,2,1,0,0,1,0,0,0,1,0,0,0,-2.766231002630107,598.002904787514,1,1,0,0,1,1,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,14,in,0,IH0,3.41,3.46,4.05,4.12,0.04999999999999982,0.07000000000000028,0.3364722366212205,vowel,-2.276241860743258,137.50946718284487,1,0,0,0,0,0,0,0,0,0,0,0,-5.831911311665542,,2,0,1,0,1,0,0,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,14,in,1,N,3.46,3.53,4.12,4.2,0.06999999999999984,0.08000000000000007,0.13353139262452587,sonorant,-2.6069859236512984,133.72989872156583,1,0,1,0,1,0,0,0,1,0,0,0,-14.461867887719409,,1,0,1,1,1,0,0,0,1,0,1,1
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,15,covington,0,K,3.53,3.59,4.2,4.29,0.06000000000000005,0.08999999999999986,0.4054651081081619,stop/affricate,-12.217405568550088,121.79273897319918,0,0,0,0,0,0,0,0,0,0,1,0,-0.7437258023592103,555.1373243653787,1,1,1,1,1,1,1,0,1,1,1,1
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,15,covington,1,AH1,3.59,3.68,4.29,4.37,0.0900000000000003,0.08000000000000007,-0.11778303565638588,vowel,1.6424674840815043,161.23695525075385,2,1,1,0,1,0,1,0,1,0,0,0,3.028254457422971,395.72061412847324,1,1,0,0,1,1,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,15,covington,2,V,3.68,3.74,4.37,4.41,0.06000000000000005,0.040000000000000036,-0.40546510810816444,fricative,-8.73142725802789,146.86804513790304,1,0,1,0,1,0,1,0,1,0,1,0,-3.903594502671772,465.1819440860032,1,0,1,0,1,0,0,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,15,covington,3,IH0,3.74,3.79,4.41,4.51,0.04999999999999982,0.09999999999999964,0.6931471805599453,vowel,-3.1588928300032535,128.39492119091534,1,0,0,0,1,0,0,0,0,0,0,0,-1.8490436855180428,398.8664773917653,2,1,1,0,1,1,1,0,1,1,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,15,covington,4,NG,3.79,3.86,4.51,4.54,0.06999999999999984,0.03000000000000025,-0.847297860387193,sonorant,-5.099017880880935,112.81211627311923,1,1,1,1,0,0,0,0,1,0,1,1,-9.203925524140828,,0,0,0,0,0,0,0,0,1,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,15,covington,5,T,3.86,3.92,4.54,4.59,0.06000000000000005,0.04999999999999982,-0.18232155679395912,stop/affricate,-15.834402835280926,97.61532677179878,0,0,0,0,0,0,0,0,0,0,0,0,-3.6776514780298553,466.8275340858908,1,0,1,0,1,0,1,0,1,0,1,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,15,covington,6,AH0,3.92,4.04,4.59,4.62,0.1200000000000001,0.03000000000000025,-1.3862943611198832,vowel,-8.661601102199022,95.58831795455421,2,1,1,0,2,1,1,0,1,0,0,0,-1.2105093883463827,,0,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,whisper,ex03_default_00226,ex03_whisper_00226,15,covington,7,N,4.04,4.2,4.62,4.65,0.16000000000000014,0.03000000000000025,-1.673976433571664,sonorant,-12.514009974227012,104.68268470789491,1,0,0,0,0,0,0,0,1,0,0,0,-2.701283995534948,,0,0,0,0,0,0,0,0,0,0,0,0
ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,laughing,ex03_default_00226,ex03_laughing_00226,0,it's,0,IH1,0.13,0.14,0.13,0.25,0.010000000000000009,0.12,2.4849066497879995,vowel,-52.070784743338834,,0,0,0,0,0,0,0,0,0,0,0,0,-10.498837248031984,119.73620307690717,2,2,0,0,1,1,1,1,0,0,0,0
